img,9-gummy,16-Incisal Embrasure,4-color,52-Crooked,41-Central Incisor W/H Ratio,,
aug_(41014_A)_0_4362.jpg,0,0,0,0,0,nan,nan
aug_(41014_A)_0_9276.jpg,0,0,0,0,0,nan,nan
aug_(41014_B)_0_3753.jpg,0,1,1,0,1,nan,nan
aug_(41014_B)_0_6960.jpg,0,1,1,0,1,nan,nan
aug_(41014_B)_0_9334.jpg,0,1,1,0,1,nan,nan
aug_(41015_A)_0_2615.jpg,0,0,0,0,0,nan,nan
aug_(41015_A)_0_965.jpg,0,0,0,0,0,nan,nan
aug_(41015_A)_0_9673.jpg,0,0,0,0,0,nan,nan
aug_(41015_B)_0_262.jpg,0,1,1,1,1,nan,nan
aug_(41015_B)_0_417.jpg,0,1,1,1,1,nan,nan
aug_(41015_B)_0_9483.jpg,0,1,1,1,1,nan,nan
aug_(41016_A)_0_1393.jpg,0,0,0,0,0,nan,nan
aug_(41016_A)_0_3282.jpg,0,0,0,0,0,nan,nan
aug_(41016_A)_0_8688.jpg,0,0,0,0,0,nan,nan
aug_(41016_B)_0_1538.jpg,0,0,0,0,1,nan,nan
aug_(41016_B)_0_503.jpg,0,0,0,0,1,nan,nan
aug_(41016_B)_0_7327.jpg,0,0,0,0,1,nan,nan
aug_(41017_A)_0_1963.jpg,0,0,0,0,0,nan,nan
aug_(41017_A)_0_8302.jpg,0,0,0,0,0,nan,nan
aug_(41017_A)_0_9228.jpg,0,0,0,0,0,nan,nan
aug_(41017_B)_0_495.jpg,1,1,0,0,1,nan,nan
aug_(41017_B)_0_5833.jpg,1,1,0,0,1,nan,nan
aug_(41017_B)_0_6238.jpg,1,1,0,0,1,nan,nan
aug_(41018_A)_0_5676.jpg,0,0,0,0,0,nan,nan
aug_(41018_A)_0_893.jpg,0,0,0,0,0,nan,nan
aug_(41018_A)_0_9848.jpg,0,0,0,0,0,nan,nan
aug_(41018_B)_0_2276.jpg,0,0,0,0,1,nan,nan
aug_(41018_B)_0_4514.jpg,0,0,0,0,1,nan,nan
aug_(41018_B)_0_5025.jpg,0,0,0,0,1,nan,nan
aug_(41019_A)_0_3009.jpg,0,0,0,0,0,nan,nan
aug_(41019_A)_0_7891.jpg,0,0,0,0,0,nan,nan
aug_(41019_A)_0_9116.jpg,0,0,0,0,0,nan,nan
aug_(41019_B)_0_2704.jpg,0,0,1,0,1,nan,nan
aug_(41019_B)_0_4342.jpg,0,0,1,0,1,nan,nan
aug_(41019_B)_0_8626.jpg,0,0,1,0,1,nan,nan
aug_(41020)_0_293.png,0,1,1,0,1,nan,nan
aug_(41020)_0_4242.png,0,1,1,0,1,nan,nan
aug_(41020)_0_4768.png,0,1,1,0,1,nan,nan
aug_(41021)_0_1268.png,0,0,1,0,1,nan,nan
aug_(41021)_0_2676.png,0,0,1,0,1,nan,nan
aug_(41021)_0_5256.png,0,0,1,0,1,nan,nan
aug_(41022)_0_1828.png,0,1,1,0,1,nan,nan
aug_(41022)_0_7498.png,0,1,1,0,1,nan,nan
aug_(41022)_0_887.png,0,1,1,0,1,nan,nan
aug_(41023)_0_1729.png,0,0,0,0,1,nan,nan
aug_(41023)_0_4646.png,0,0,0,0,1,nan,nan
aug_(41023)_0_8092.png,0,0,0,0,1,nan,nan
aug_(52001_A)_0_2875.jpg,0,0,0,0,0,nan,nan
aug_(52001_A)_0_6936.jpg,0,0,0,0,0,nan,nan
aug_(52001_A)_0_9681.jpg,0,0,0,0,0,nan,nan
aug_(52001_B)_0_2561.jpg,0,1,0,1,1,nan,nan
aug_(52001_B)_0_3872.jpg,0,1,0,1,1,nan,nan
aug_(52001_B)_0_6314.jpg,0,1,0,1,1,nan,nan
aug_(52002_A)_0_373.jpg,0,0,0,0,1,nan,nan
aug_(52002_A)_0_4681.jpg,0,0,0,0,1,nan,nan
aug_(52002_A)_0_884.jpg,0,0,0,0,1,nan,nan
aug_(52002_B)_0_2261.jpg,1,1,1,1,1,nan,nan
aug_(52002_B)_0_3781.jpg,1,1,1,1,1,nan,nan
aug_(52002_B)_0_8112.jpg,1,1,1,1,1,nan,nan
aug_(52003_A)_0_472.jpg,0,0,0,0,0,nan,nan
aug_(52003_A)_0_6205.jpg,0,0,0,0,0,nan,nan
aug_(52003_A)_0_6601.jpg,0,0,0,0,0,nan,nan
aug_(52003_B)_0_2911.jpg,0,1,0,1,1,nan,nan
aug_(52003_B)_0_5104.jpg,0,1,0,1,1,nan,nan
aug_(52003_B)_0_8230.jpg,0,1,0,1,1,nan,nan
aug_(52004_A)_0_1493.jpg,0,0,0,0,0,nan,nan
aug_(52004_A)_0_3627.jpg,0,0,0,0,0,nan,nan
aug_(52004_A)_0_6314.jpg,0,0,0,0,0,nan,nan
aug_(52004_B)_0_2717.jpg,0,1,1,1,0,nan,nan
aug_(52004_B)_0_4981.jpg,0,1,1,1,0,nan,nan
aug_(52004_B)_0_6540.jpg,0,1,1,1,0,nan,nan
aug_(52005_A)_0_1858.jpg,0,1,1,0,0,nan,nan
aug_(52005_A)_0_4127.jpg,0,1,1,0,0,nan,nan
aug_(52005_A)_0_540.jpg,0,1,1,0,0,nan,nan
aug_(52005_B)_0_7602.jpg,0,1,1,1,0,nan,nan
aug_(52005_B)_0_8954.jpg,0,1,1,1,0,nan,nan
aug_(52005_B)_0_9474.jpg,0,1,1,1,0,nan,nan
aug_(52006_A)_0_2240.png,0,0,0,0,1,nan,nan
aug_(52006_A)_0_6482.png,0,0,0,0,1,nan,nan
aug_(52006_A)_0_9884.png,0,0,0,0,1,nan,nan
aug_(52006_B)_0_2219.png,1,1,1,1,1,nan,nan
aug_(52006_B)_0_2804.png,1,1,1,1,1,nan,nan
aug_(52006_B)_0_3177.png,1,1,1,1,1,nan,nan
aug_(52007_A)_0_1234.jpg,0,0,1,0,0,nan,nan
aug_(52007_A)_0_5356.jpg,0,0,1,0,0,nan,nan
aug_(52007_A)_0_6530.jpg,0,0,1,0,0,nan,nan
aug_(52007_B)_0_2621.jpg,0,1,1,1,0,nan,nan
aug_(52007_B)_0_4172.jpg,0,1,1,1,0,nan,nan
aug_(52007_B)_0_737.jpg,0,1,1,1,0,nan,nan
aug_(52008)_0_4389.jpg,0,1,1,1,1,nan,nan
aug_(52008)_0_4475.jpg,0,1,1,1,1,nan,nan
aug_(52008)_0_7262.jpg,0,1,1,1,1,nan,nan
aug_(52009_A)_0_4643.png,0,0,0,0,1,nan,nan
aug_(52009_A)_0_8541.png,0,0,0,0,1,nan,nan
aug_(52009_A)_0_9704.png,0,0,0,0,1,nan,nan
aug_(52009_B)_0_5898.png,0,1,0,1,1,nan,nan
aug_(52009_B)_0_7737.png,0,1,0,1,1,nan,nan
aug_(52009_B)_0_9602.png,0,1,0,1,1,nan,nan
aug_(52010_A)_0_1705.jpg,0,0,1,0,1,nan,nan
aug_(52010_A)_0_5565.jpg,0,0,1,0,1,nan,nan
aug_(52010_A)_0_9769.jpg,0,0,1,0,1,nan,nan
aug_(52010_B)_0_6971.jpg,0,1,1,1,1,nan,nan
aug_(52010_B)_0_7726.jpg,0,1,1,1,1,nan,nan
aug_(52010_B)_0_8986.jpg,0,1,1,1,1,nan,nan
aug_(52011_A)_0_2012.jpg,0,0,1,0,1,nan,nan
aug_(52011_A)_0_9562.jpg,0,0,1,0,1,nan,nan
aug_(52011_A)_0_9626.jpg,0,0,1,0,1,nan,nan
aug_(52011_B)_0_4229.jpg,0,1,1,1,1,nan,nan
aug_(52011_B)_0_620.jpg,0,1,1,1,1,nan,nan
aug_(52011_B)_0_714.jpg,0,1,1,1,1,nan,nan
aug_(52012_A)_0_2957.png,0,0,0,0,1,nan,nan
aug_(52012_A)_0_7780.png,0,0,0,0,1,nan,nan
aug_(52012_A)_0_9754.png,0,0,0,0,1,nan,nan
aug_(52012_B)_0_1738.png,0,1,0,1,1,nan,nan
aug_(52012_B)_0_7998.png,0,1,0,1,1,nan,nan
aug_(52012_B)_0_9282.png,0,1,0,1,1,nan,nan
aug_(52013_A)_0_2265.jpg,0,1,1,0,0,nan,nan
aug_(52013_A)_0_2667.jpg,0,1,1,0,0,nan,nan
aug_(52013_A)_0_7184.jpg,0,1,1,0,0,nan,nan
aug_(52013_B)_0_25.jpg,0,1,1,1,1,nan,nan
aug_(52013_B)_0_3831.jpg,0,1,1,1,1,nan,nan
aug_(52013_B)_0_8561.jpg,0,1,1,1,1,nan,nan
aug_(52014_A)_0_2145.jpg,0,1,0,0,1,nan,nan
aug_(52014_A)_0_2181.jpg,0,1,0,0,1,nan,nan
aug_(52014_A)_0_6212.jpg,0,1,0,0,1,nan,nan
aug_(52014_B)_0_4512.jpg,0,1,0,1,1,nan,nan
aug_(52014_B)_0_8974.jpg,0,1,0,1,1,nan,nan
aug_(52014_B)_0_9273.jpg,0,1,0,1,1,nan,nan
aug_(52015)_0_4831.jpg,0,1,1,1,1,nan,nan
aug_(52015)_0_5596.jpg,0,1,1,1,1,nan,nan
aug_(52015)_0_9266.jpg,0,1,1,1,1,nan,nan
aug_(52016)_0_6608.jpg,0,1,1,1,1,nan,nan
aug_(52016)_0_6845.jpg,0,1,1,1,1,nan,nan
aug_(52016)_0_9841.jpg,0,1,1,1,1,nan,nan
aug_(52017)_0_512.jpg,0,1,1,1,1,nan,nan
aug_(52017)_0_8518.jpg,0,1,1,1,1,nan,nan
aug_(52017)_0_9448.jpg,0,1,1,1,1,nan,nan
aug_(52018)_0_2925.jpg,0,1,1,1,0,nan,nan
aug_(52018)_0_3777.jpg,0,1,1,1,0,nan,nan
aug_(52018)_0_6238.jpg,0,1,1,1,0,nan,nan
aug_(52019_A)_0_1775.jpg,0,0,0,0,1,nan,nan
aug_(52019_A)_0_6738.jpg,0,0,0,0,1,nan,nan
aug_(52019_A)_0_7835.jpg,0,0,0,0,1,nan,nan
aug_(52019_B)_0_3628.jpg,0,1,1,1,1,nan,nan
aug_(52019_B)_0_6169.jpg,0,1,1,1,1,nan,nan
aug_(52019_B)_0_9557.jpg,0,1,1,1,1,nan,nan
aug_(52020_A)_0_281.jpg,0,0,0,0,0,nan,nan
aug_(52020_A)_0_4065.jpg,0,0,0,0,0,nan,nan
aug_(52020_A)_0_517.jpg,0,0,0,0,0,nan,nan
aug_(52020_B)_0_2527.jpg,0,1,1,1,1,nan,nan
aug_(52020_B)_0_6038.jpg,0,1,1,1,1,nan,nan
aug_(52020_B)_0_9689.jpg,0,1,1,1,1,nan,nan
aug_(52021)_0_1856.png,1,0,0,1,0,nan,nan
aug_(52021)_0_7322.png,1,0,0,1,0,nan,nan
aug_(52021)_0_8681.png,1,0,0,1,0,nan,nan
aug_(52022)_0_1247.jpg,1,1,0,1,1,nan,nan
aug_(52022)_0_3220.jpg,1,1,0,1,1,nan,nan
aug_(52022)_0_4800.jpg,1,1,0,1,1,nan,nan
aug_(52023)_0_2695.jpg,0,0,1,1,0,nan,nan
aug_(52023)_0_3820.jpg,0,0,1,1,0,nan,nan
aug_(52023)_0_4411.jpg,0,0,1,1,0,nan,nan
aug_(52023-a)_0_4419.jpg,0,0,0,0,0,nan,nan
aug_(52023-a)_0_6607.jpg,0,0,0,0,0,nan,nan
aug_(52023-a)_0_7092.jpg,0,0,0,0,0,nan,nan
aug_(52024-a)_0_1140.jpg,0,0,1,0,0,nan,nan
aug_(52024-a)_0_2061.jpg,0,0,1,0,0,nan,nan
aug_(52024-a)_0_6502.jpg,0,0,1,0,0,nan,nan
aug_(52024-b)_0_2237.jpg,1,0,1,1,0,nan,nan
aug_(52024-b)_0_2256.jpg,1,0,1,1,0,nan,nan
aug_(52024-b)_0_3849.jpg,1,0,1,1,0,nan,nan
aug_(52025)_0_2619.jpg,0,1,1,1,0,nan,nan
aug_(52025)_0_4278.jpg,0,1,1,1,0,nan,nan
aug_(52025)_0_9747.jpg,0,1,1,1,0,nan,nan
aug_(52026)_0_4871.jpg,0,1,0,1,1,nan,nan
aug_(52026)_0_6090.jpg,0,1,0,1,1,nan,nan
aug_(52026)_0_8426.jpg,0,1,0,1,1,nan,nan
aug_(9001_A)_0_3123.jpg,0,0,0,0,1,nan,nan
aug_(9001_A)_0_3580.jpg,0,0,0,0,1,nan,nan
aug_(9001_A)_0_4915.jpg,0,0,0,0,1,nan,nan
aug_(9001_B)_0_1201.jpg,1,1,0,0,1,nan,nan
aug_(9001_B)_0_4514.jpg,1,1,0,0,1,nan,nan
aug_(9001_B)_0_5581.jpg,1,1,0,0,1,nan,nan
aug_(9002_A)_0_1294.jpg,0,0,0,0,0,nan,nan
aug_(9002_A)_0_1418.jpg,0,0,0,0,0,nan,nan
aug_(9002_A)_0_2049.jpg,0,0,0,0,0,nan,nan
aug_(9002_B)_0_1758.jpg,1,1,1,0,1,nan,nan
aug_(9002_B)_0_399.jpg,1,1,1,0,1,nan,nan
aug_(9002_B)_0_7583.jpg,1,1,1,0,1,nan,nan
aug_(9003)_0_2415.jpg,1,1,0,0,1,nan,nan
aug_(9003)_0_3550.jpg,1,1,0,0,1,nan,nan
aug_(9003)_0_4633.jpg,1,1,0,0,1,nan,nan
aug_(9004_A)_0_353.jpg,0,0,0,0,0,nan,nan
aug_(9004_A)_0_7409.jpg,0,0,0,0,0,nan,nan
aug_(9004_A)_0_9814.jpg,0,0,0,0,0,nan,nan
aug_(9004_B)_0_2884.jpg,1,1,1,0,1,nan,nan
aug_(9004_B)_0_4597.jpg,1,1,1,0,1,nan,nan
aug_(9004_B)_0_8204.jpg,1,1,1,0,1,nan,nan
aug_(9005_A)_0_3266.jpg,0,0,0,0,0,nan,nan
aug_(9005_A)_0_4463.jpg,0,0,0,0,0,nan,nan
aug_(9005_A)_0_6634.jpg,0,0,0,0,0,nan,nan
aug_(9005_B)_0_2600.jpg,1,1,0,0,0,nan,nan
aug_(9005_B)_0_3896.jpg,1,1,0,0,0,nan,nan
aug_(9005_B)_0_6753.jpg,1,1,0,0,0,nan,nan
aug_(9006_A)_0_5546.jpg,0,0,0,0,1,nan,nan
aug_(9006_A)_0_6078.jpg,0,0,0,0,1,nan,nan
aug_(9006_A)_0_6649.jpg,0,0,0,0,1,nan,nan
aug_(9006_B)_0_1807.jpg,1,1,0,0,1,nan,nan
aug_(9006_B)_0_3668.jpg,1,1,0,0,1,nan,nan
aug_(9006_B)_0_941.jpg,1,1,0,0,1,nan,nan
aug_(9007_A)_0_2603.jpg,0,0,0,0,0,nan,nan
aug_(9007_A)_0_3868.jpg,0,0,0,0,0,nan,nan
aug_(9007_A)_0_4729.jpg,0,0,0,0,0,nan,nan
aug_(9007_B)_0_1534.jpg,1,1,1,0,1,nan,nan
aug_(9007_B)_0_1799.jpg,1,1,1,0,1,nan,nan
aug_(9007_B)_0_7449.jpg,1,1,1,0,1,nan,nan
aug_(9008_A)_0_6851.jpg,0,0,0,0,0,nan,nan
aug_(9008_A)_0_839.jpg,0,0,0,0,0,nan,nan
aug_(9008_A)_0_8415.jpg,0,0,0,0,0,nan,nan
aug_(9008_B)_0_163.jpg,1,0,0,0,1,nan,nan
aug_(9008_B)_0_3449.jpg,1,0,0,0,1,nan,nan
aug_(9008_B)_0_6222.jpg,1,0,0,0,1,nan,nan
aug_(9009_A)_0_1183.jpg,0,1,1,0,1,nan,nan
aug_(9009_A)_0_5771.jpg,0,1,1,0,1,nan,nan
aug_(9009_A)_0_9958.jpg,0,1,1,0,1,nan,nan
aug_(9009_B)_0_3384.jpg,1,0,1,0,1,nan,nan
aug_(9009_B)_0_7581.jpg,1,0,1,0,1,nan,nan
aug_(9009_B)_0_9483.jpg,1,0,1,0,1,nan,nan
aug_(9010_A)_0_103.jpg,0,0,1,0,0,nan,nan
aug_(9010_A)_0_1138.jpg,0,0,1,0,0,nan,nan
aug_(9010_A)_0_6357.jpg,0,0,1,0,0,nan,nan
aug_(9010_B)_0_2115.jpg,1,1,1,0,0,nan,nan
aug_(9010_B)_0_5240.jpg,1,1,1,0,0,nan,nan
aug_(9010_B)_0_67.jpg,1,1,1,0,0,nan,nan
aug_(9011_A)_0_2023.jpg,0,0,0,0,0,nan,nan
aug_(9011_A)_0_5.jpg,0,0,0,0,0,nan,nan
aug_(9011_A)_0_8619.jpg,0,0,0,0,0,nan,nan
aug_(9011_B)_0_2004.jpg,1,1,1,0,1,nan,nan
aug_(9011_B)_0_3497.jpg,1,1,1,0,1,nan,nan
aug_(9011_B)_0_8271.jpg,1,1,1,0,1,nan,nan
aug_(9012_A)_0_2038.jpg,0,0,0,0,1,nan,nan
aug_(9012_A)_0_2941.jpg,0,0,0,0,1,nan,nan
aug_(9012_A)_0_5517.jpg,0,0,0,0,1,nan,nan
aug_(9012_B)_0_5360.jpg,1,1,1,0,1,nan,nan
aug_(9012_B)_0_7126.jpg,1,1,1,0,1,nan,nan
aug_(9012_B)_0_7195.jpg,1,1,1,0,1,nan,nan
aug_(9013)_0_1215.jpg,1,1,0,0,0,nan,nan
aug_(9013)_0_2713.jpg,1,1,0,0,0,nan,nan
aug_(9013)_0_6661.jpg,1,1,0,0,0,nan,nan
aug_(9014)_0_1590.jpg,1,1,0,0,1,nan,nan
aug_(9014)_0_8582.jpg,1,1,0,0,1,nan,nan
aug_(9014)_0_8815.jpg,1,1,0,0,1,nan,nan
aug_(9015_A)_0_2922.jpg,0,0,0,1,1,nan,nan
aug_(9015_A)_0_3720.jpg,0,0,0,1,1,nan,nan
aug_(9015_A)_0_5656.jpg,0,0,0,1,1,nan,nan
aug_(9015_B)_0_5550.jpg,1,0,0,1,1,nan,nan
aug_(9015_B)_0_8248.jpg,1,0,0,1,1,nan,nan
aug_(9015_B)_0_8609.jpg,1,0,0,1,1,nan,nan
aug_(9016_A)_0_3214.jpg,0,0,0,0,0,nan,nan
aug_(9016_A)_0_356.jpg,0,0,0,0,0,nan,nan
aug_(9016_A)_0_418.jpg,0,0,0,0,0,nan,nan
aug_(9016_B)_0_3297.jpg,1,1,1,0,1,nan,nan
aug_(9016_B)_0_5397.jpg,1,1,1,0,1,nan,nan
aug_(9016_B)_0_6114.jpg,1,1,1,0,1,nan,nan
aug_(9017_A)_0_3083.png,0,0,0,0,1,nan,nan
aug_(9017_A)_0_5950.png,0,0,0,0,1,nan,nan
aug_(9017_A)_0_9344.png,0,0,0,0,1,nan,nan
aug_(9017_B)_0_4293.png,1,0,1,0,1,nan,nan
aug_(9017_B)_0_6735.png,1,0,1,0,1,nan,nan
aug_(9017_B)_0_7555.png,1,0,1,0,1,nan,nan
aug_(9018_A)_0_2735.jpg,0,0,1,0,0,nan,nan
aug_(9018_A)_0_5586.jpg,0,0,1,0,0,nan,nan
aug_(9018_A)_0_900.jpg,0,0,1,0,0,nan,nan
aug_(9018_B)_0_5342.jpg,1,1,1,0,0,nan,nan
aug_(9018_B)_0_5452.jpg,1,1,1,0,0,nan,nan
aug_(9018_B)_0_7761.jpg,1,1,1,0,0,nan,nan
aug_(9019_A)_0_2072.jpg,0,0,0,0,0,nan,nan
aug_(9019_A)_0_2661.jpg,0,0,0,0,0,nan,nan
aug_(9019_A)_0_5817.jpg,0,0,0,0,0,nan,nan
aug_(9019_B)_0_4952.jpg,1,1,1,0,0,nan,nan
aug_(9019_B)_0_7339.jpg,1,1,1,0,0,nan,nan
aug_(9019_B)_0_8941.jpg,1,1,1,0,0,nan,nan
aug_(9020_A)_0_3402.jpg,0,0,1,0,1,nan,nan
aug_(9020_A)_0_4668.jpg,0,0,1,0,1,nan,nan
aug_(9020_A)_0_9910.jpg,0,0,1,0,1,nan,nan
aug_(9020_B)_0_1875.jpg,1,0,1,0,1,nan,nan
aug_(9020_B)_0_2745.jpg,1,0,1,0,1,nan,nan
aug_(9020_B)_0_6722.jpg,1,0,1,0,1,nan,nan
aug_(9021_A)_0_3497.jpg,0,0,0,0,1,nan,nan
aug_(9021_A)_0_4211.jpg,0,0,0,0,1,nan,nan
aug_(9021_A)_0_4658.jpg,0,0,0,0,1,nan,nan
aug_(9021_B)_0_4374.jpg,1,1,0,0,1,nan,nan
aug_(9021_B)_0_8685.jpg,1,1,0,0,1,nan,nan
aug_(9021_B)_0_9575.jpg,1,1,0,0,1,nan,nan
aug_(9022_A)_0_3440.jpg,0,1,0,0,0,nan,nan
aug_(9022_A)_0_8313.jpg,0,1,0,0,0,nan,nan
aug_(9022_A)_0_9084.jpg,0,1,0,0,0,nan,nan
aug_(9022_B)_0_3483.jpg,1,0,1,0,0,nan,nan
aug_(9022_B)_0_6794.jpg,1,0,1,0,0,nan,nan
aug_(9022_B)_0_9417.jpg,1,0,1,0,0,nan,nan
aug_(9023_A)_0_66.jpg,0,0,0,0,1,nan,nan
aug_(9023_A)_0_8833.jpg,0,0,0,0,1,nan,nan
aug_(9023_A)_0_9024.jpg,0,0,0,0,1,nan,nan
aug_(c1)_0_3271.jpg,0,1,1,1,1,nan,nan
aug_(c1)_0_5009.jpg,0,1,1,1,1,nan,nan
aug_(c1)_0_7255.jpg,0,1,1,1,1,nan,nan
aug_(c1-a)_0_1546.jpg,0,0,1,0,0,nan,nan
aug_(c1-a)_0_2120.jpg,0,0,1,0,0,nan,nan
aug_(c1-a)_0_890.jpg,0,0,1,0,0,nan,nan
aug_(c10)_0_2144.jpg,0,1,1,0,0,nan,nan
aug_(c10)_0_3756.jpg,0,1,1,0,0,nan,nan
aug_(c10)_0_7780.jpg,0,1,1,0,0,nan,nan
aug_(c10-a)_0_1674.jpg,0,0,0,0,0,nan,nan
aug_(c10-a)_0_4806.jpg,0,0,0,0,0,nan,nan
aug_(c10-a)_0_9165.jpg,0,0,0,0,0,nan,nan
aug_(c11)_0_5478.jpg,0,1,1,1,0,nan,nan
aug_(c11)_0_8383.jpg,0,1,1,1,0,nan,nan
aug_(c11)_0_9914.jpg,0,1,1,1,0,nan,nan
aug_(c11-a)_0_690.jpg,0,1,0,0,0,nan,nan
aug_(c11-a)_0_8638.jpg,0,1,0,0,0,nan,nan
aug_(c11-a)_0_9304.jpg,0,1,0,0,0,nan,nan
aug_(c12)_0_2596.jpg,0,0,1,1,1,nan,nan
aug_(c12)_0_3041.jpg,0,0,1,1,1,nan,nan
aug_(c12)_0_8721.jpg,0,0,1,1,1,nan,nan
aug_(c12-a)_0_362.jpg,0,0,0,0,0,nan,nan
aug_(c12-a)_0_4960.jpg,0,0,0,0,0,nan,nan
aug_(c12-a)_0_9317.jpg,0,0,0,0,0,nan,nan
aug_(c13)_0_2498.jpg,0,1,1,1,0,nan,nan
aug_(c13)_0_6544.jpg,0,1,1,1,0,nan,nan
aug_(c13)_0_945.jpg,0,1,1,1,0,nan,nan
aug_(c13-a)_0_2185.jpg,0,0,0,0,0,nan,nan
aug_(c13-a)_0_265.jpg,0,0,0,0,0,nan,nan
aug_(c13-a)_0_3971.jpg,0,0,0,0,0,nan,nan
aug_(c14)_0_5307.jpg,1,1,1,1,1,nan,nan
aug_(c14)_0_5680.jpg,1,1,1,1,1,nan,nan
aug_(c14)_0_9944.jpg,1,1,1,1,1,nan,nan
aug_(c14-a)_0_7437.jpg,1,0,0,0,0,nan,nan
aug_(c14-a)_0_8706.jpg,1,0,0,0,0,nan,nan
aug_(c14-a)_0_8823.jpg,1,0,0,0,0,nan,nan
aug_(c15)_0_3132.jpg,1,1,1,1,1,nan,nan
aug_(c15)_0_3241.jpg,1,1,1,1,1,nan,nan
aug_(c15)_0_5485.jpg,1,1,1,1,1,nan,nan
aug_(c15-a)_0_180.jpg,0,0,0,0,0,nan,nan
aug_(c15-a)_0_5087.jpg,0,0,0,0,0,nan,nan
aug_(c15-a)_0_9668.jpg,0,0,0,0,0,nan,nan
aug_(c16)_0_3339.jpg,0,1,1,0,0,nan,nan
aug_(c16)_0_5467.jpg,0,1,1,0,0,nan,nan
aug_(c16)_0_8359.jpg,0,1,1,0,0,nan,nan
aug_(c16-a)_0_4728.jpg,0,0,0,0,0,nan,nan
aug_(c16-a)_0_6319.jpg,0,0,0,0,0,nan,nan
aug_(c16-a)_0_6627.jpg,0,0,0,0,0,nan,nan
aug_(c17)_0_6549.jpg,0,1,0,0,0,nan,nan
aug_(c17)_0_6565.jpg,0,1,0,0,0,nan,nan
aug_(c17)_0_9383.jpg,0,1,0,0,0,nan,nan
aug_(c17-a)_0_4506.jpg,0,0,0,0,0,nan,nan
aug_(c17-a)_0_4592.jpg,0,0,0,0,0,nan,nan
aug_(c17-a)_0_69.jpg,0,0,0,0,0,nan,nan
aug_(c18)_0_2808.jpg,0,1,1,0,1,nan,nan
aug_(c18)_0_5888.jpg,0,1,1,0,1,nan,nan
aug_(c18)_0_9210.jpg,0,1,1,0,1,nan,nan
aug_(c18-a)_0_2874.jpg,0,1,0,0,0,nan,nan
aug_(c18-a)_0_554.jpg,0,1,0,0,0,nan,nan
aug_(c18-a)_0_9527.jpg,0,1,0,0,0,nan,nan
aug_(c19)_0_174.jpg,1,1,1,1,1,nan,nan
aug_(c19)_0_546.jpg,1,1,1,1,1,nan,nan
aug_(c19)_0_8376.jpg,1,1,1,1,1,nan,nan
aug_(c19-a)_0_6674.jpg,0,0,0,0,0,nan,nan
aug_(c19-a)_0_8558.jpg,0,0,0,0,0,nan,nan
aug_(c19-a)_0_9548.jpg,0,0,0,0,0,nan,nan
aug_(c2)_0_2274.jpg,0,1,1,0,1,nan,nan
aug_(c2)_0_2314.jpg,0,1,1,0,1,nan,nan
aug_(c2)_0_2498.jpg,0,1,1,0,1,nan,nan
aug_(c2-a)_0_4836.jpg,0,0,0,0,0,nan,nan
aug_(c2-a)_0_6767.jpg,0,0,0,0,0,nan,nan
aug_(c2-a)_0_9110.jpg,0,0,0,0,0,nan,nan
aug_(c20)_0_2963.jpg,0,1,1,1,1,nan,nan
aug_(c20)_0_3692.jpg,0,1,1,1,1,nan,nan
aug_(c20)_0_7277.jpg,0,1,1,1,1,nan,nan
aug_(c20-a)_0_1378.jpg,0,0,0,0,0,nan,nan
aug_(c20-a)_0_4954.jpg,0,0,0,0,0,nan,nan
aug_(c20-a)_0_929.jpg,0,0,0,0,0,nan,nan
aug_(c21)_0_2061.jpg,0,1,1,1,1,nan,nan
aug_(c21)_0_5397.jpg,0,1,1,1,1,nan,nan
aug_(c21)_0_5767.jpg,0,1,1,1,1,nan,nan
aug_(c21-a)_0_3454.jpg,0,0,0,0,0,nan,nan
aug_(c21-a)_0_5223.jpg,0,0,0,0,0,nan,nan
aug_(c21-a)_0_5877.jpg,0,0,0,0,0,nan,nan
aug_(c22)_0_1302.jpg,0,1,1,1,1,nan,nan
aug_(c22)_0_6415.jpg,0,1,1,1,1,nan,nan
aug_(c22)_0_7009.jpg,0,1,1,1,1,nan,nan
aug_(c22-a)_0_1475.jpg,0,0,0,0,0,nan,nan
aug_(c22-a)_0_3893.jpg,0,0,0,0,0,nan,nan
aug_(c22-a)_0_861.jpg,0,0,0,0,0,nan,nan
aug_(c29)_0_3534.jpg,0,1,1,1,1,nan,nan
aug_(c29)_0_3829.jpg,0,1,1,1,1,nan,nan
aug_(c29)_0_8763.jpg,0,1,1,1,1,nan,nan
aug_(c29-a)_0_1103.jpg,0,0,0,0,0,nan,nan
aug_(c29-a)_0_7839.jpg,0,0,0,0,0,nan,nan
aug_(c29-a)_0_9379.jpg,0,0,0,0,0,nan,nan
aug_(c3)_0_1621.jpg,1,1,1,1,1,nan,nan
aug_(c3)_0_3080.jpg,1,1,1,1,1,nan,nan
aug_(c3)_0_8331.jpg,1,1,1,1,1,nan,nan
aug_(c3-a)_0_4149.jpg,0,0,0,0,0,nan,nan
aug_(c3-a)_0_5401.jpg,0,0,0,0,0,nan,nan
aug_(c3-a)_0_8150.jpg,0,0,0,0,0,nan,nan
aug_(c4)_0_328.jpg,0,1,1,1,0,nan,nan
aug_(c4)_0_5239.jpg,0,1,1,1,0,nan,nan
aug_(c4)_0_7758.jpg,0,1,1,1,0,nan,nan
aug_(c4-a)_0_3449.jpg,0,1,0,0,0,nan,nan
